time, co2, tvoc, rh, temp
2020-11-08T12:25:46,444,6,37.85,28.26
2020-11-08T12:25:56,442,6,37.83,28.25
2020-11-08T12:26:06,442,6,37.82,28.26
2020-11-08T12:26:16,447,7,37.83,28.25
2020-11-08T12:26:26,461,9,37.83,28.25
2020-11-08T12:26:36,437,5,37.80,28.26
2020-11-08T12:26:46,437,5,37.81,28.25
2020-11-08T12:26:56,450,7,37.79,28.24
2020-11-08T12:27:06,445,6,37.82,28.22
2020-11-08T12:27:16,447,7,37.81,28.24
2020-11-08T12:27:26,447,7,37.83,28.23
2020-11-08T12:27:36,450,7,37.83,28.24
2020-11-08T12:27:46,478,11,37.90,28.24
2020-11-08T12:27:56,478,11,37.85,28.25
2020-11-08T12:28:06,453,8,37.84,28.23
2020-11-08T12:28:16,481,12,37.86,28.25
2020-11-08T12:28:26,457,8,37.85,28.27
2020-11-08T12:28:36,501,15,37.89,28.27
2020-11-08T12:28:46,497,14,37.83,28.27
2020-11-08T12:28:56,502,15,37.85,28.27
2020-11-08T12:29:06,491,13,37.80,28.27
2020-11-08T12:29:16,481,12,37.81,28.26
2020-11-08T12:29:26,481,12,37.79,28.27
2020-11-08T12:29:36,472,10,37.80,28.25
2020-11-08T12:29:46,472,10,37.81,28.24
2020-11-08T12:29:56,477,11,37.79,28.23
2020-11-08T12:30:06,470,10,37.80,28.24
2020-11-08T12:30:16,491,13,37.84,28.24
2020-11-08T12:30:26,502,15,37.84,28.23
2020-11-08T12:30:36,486,13,37.79,28.23
2020-11-08T12:30:46,488,13,37.82,28.22
2020-11-08T12:30:56,486,13,37.80,28.23
2020-11-08T12:31:06,478,11,37.77,28.24
2020-11-08T12:31:16,470,10,37.79,28.23
2020-11-08T12:31:26,459,8,37.78,28.22
2020-11-08T12:31:36,457,8,37.81,28.22
2020-11-08T12:31:46,451,7,37.77,28.21
2020-11-08T12:31:56,457,8,37.79,28.23
2020-11-08T12:32:06,450,7,37.76,28.22
2020-11-08T12:32:16,447,7,37.78,28.23
2020-11-08T12:32:26,451,7,37.80,28.23
2020-11-08T12:32:36,450,7,37.77,28.23
2020-11-08T12:32:46,464,9,37.83,28.22
2020-11-08T12:32:56,464,9,37.83,28.24
2020-11-08T12:33:06,477,11,37.82,28.22
2020-11-08T12:33:16,525,19,37.90,28.24
2020-11-08T12:33:26,515,17,37.85,28.23
2020-11-08T12:33:36,500,15,37.86,28.23
2020-11-08T12:33:46,532,20,37.86,28.23
2020-11-08T12:33:56,518,17,37.84,28.25
2020-11-08T12:34:06,493,14,37.81,28.24
2020-11-08T12:34:16,481,12,37.84,28.22
2020-11-08T12:34:26,483,12,37.85,28.21
2020-11-08T12:34:36,500,15,37.82,28.24
2020-11-08T12:34:46,478,11,37.80,28.24
2020-11-08T12:34:56,486,13,37.79,28.23
2020-11-08T12:35:06,486,13,37.80,28.24
2020-11-08T12:35:16,532,20,37.82,28.25
2020-11-08T12:35:26,561,24,37.78,28.24
2020-11-08T12:35:36,537,20,37.78,28.23
2020-11-08T12:35:46,507,16,37.78,28.24
2020-11-08T12:35:56,497,14,37.80,28.23
2020-11-08T12:36:06,497,14,37.82,28.24
2020-11-08T12:36:16,497,14,37.83,28.24
2020-11-08T12:36:26,497,14,37.80,28.24
2020-11-08T12:36:36,544,21,37.79,28.25
2020-11-08T12:36:46,549,22,37.82,28.24
2020-11-08T12:36:56,527,19,37.76,28.24
2020-11-08T12:37:06,505,15,37.72,28.25
2020-11-08T12:37:16,493,14,37.71,28.24
2020-11-08T12:37:26,508,16,37.70,28.22
2020-11-08T12:37:36,506,16,37.72,28.24
2020-11-08T12:37:46,503,15,37.72,28.24
2020-11-08T12:37:56,549,22,37.71,28.23
2020-11-08T12:38:06,561,24,37.68,28.23
2020-11-08T12:38:16,542,21,37.69,28.23
2020-11-08T12:38:26,530,19,37.69,28.24
2020-11-08T12:38:36,549,22,37.72,28.21
2020-11-08T12:38:46,553,23,37.76,28.21
2020-11-08T12:38:56,507,16,37.66,28.21
2020-11-08T12:39:06,574,26,37.66,28.20
2020-11-08T12:39:16,629,34,37.65,28.21
2020-11-08T12:39:26,689,44,37.61,28.22
2020-11-08T12:39:36,651,38,37.60,28.22
2020-11-08T12:39:46,581,27,37.60,28.22
2020-11-08T12:39:56,542,21,37.66,28.19
2020-11-08T12:40:06,517,17,37.59,28.20
2020-11-08T12:40:16,501,15,37.65,28.20
2020-11-08T12:40:26,490,13,37.69,28.18
2020-11-08T12:40:36,485,12,37.66,28.16
2020-11-08T12:40:46,493,14,37.59,28.20
2020-11-08T12:40:56,567,25,37.68,28.18
2020-11-08T12:41:06,600,30,37.62,28.18
2020-11-08T12:41:16,600,30,37.72,28.19
2020-11-08T12:41:26,565,25,37.65,28.18
2020-11-08T12:41:36,561,24,37.65,28.19
2020-11-08T12:41:46,565,25,37.64,28.20
2020-11-08T12:41:56,545,22,37.68,28.19
2020-11-08T12:42:06,506,16,37.68,28.18
2020-11-08T12:42:16,496,14,37.66,28.20
2020-11-08T12:42:26,490,13,37.66,28.19
2020-11-08T12:42:36,482,12,37.64,28.20
2020-11-08T12:42:46,471,10,37.62,28.20
2020-11-08T12:42:56,481,12,37.58,28.20
2020-11-08T12:43:06,477,11,37.64,28.21
2020-11-08T12:43:16,471,10,37.63,28.20
2020-11-08T12:43:26,459,8,37.66,28.21
2020-11-08T12:43:36,455,8,37.61,28.21
2020-11-08T12:43:46,493,14,37.63,28.18
2020-11-08T12:43:56,462,9,37.62,28.19
2020-11-08T12:44:06,455,8,37.61,28.22
2020-11-08T12:44:16,451,7,37.64,28.21
2020-11-08T12:44:26,451,7,37.62,28.22
2020-11-08T12:44:36,451,7,37.64,28.21
2020-11-08T12:44:46,455,8,37.63,28.22
2020-11-08T12:44:56,455,8,37.63,28.23
2020-11-08T12:45:06,455,8,37.55,28.23
2020-11-08T12:45:16,447,7,37.54,28.23
2020-11-08T12:45:26,444,6,37.57,28.21
2020-11-08T12:45:36,447,7,37.63,28.21
2020-11-08T12:45:46,448,7,37.64,28.20
2020-11-08T12:45:56,453,8,37.60,28.22
2020-11-08T12:46:06,462,9,37.61,28.20
2020-11-08T12:46:16,471,10,37.59,28.21
2020-11-08T12:46:26,517,17,37.70,28.20
2020-11-08T12:46:36,506,16,37.69,28.21
2020-11-08T12:46:46,482,12,37.61,28.18
2020-11-08T12:46:56,475,11,37.61,28.17
2020-11-08T12:47:06,477,11,37.66,28.19
2020-11-08T12:47:16,455,8,37.64,28.17
2020-11-08T12:47:26,453,8,37.68,28.16
2020-11-08T12:47:36,462,9,37.73,28.16
2020-11-08T12:47:46,477,11,37.72,28.16
2020-11-08T12:47:56,485,12,37.65,28.18
2020-11-08T12:48:06,471,10,37.63,28.16
2020-11-08T12:48:16,477,11,37.65,28.16
2020-11-08T12:48:26,530,19,37.61,28.14
2020-11-08T12:48:36,585,28,37.63,28.15
2020-11-08T12:48:46,545,22,37.60,28.16
2020-11-08T12:48:56,581,27,37.59,28.15
2020-11-08T12:49:06,588,28,37.63,28.16
2020-11-08T12:49:16,794,60,37.65,28.14
2020-11-08T12:49:26,821,64,37.64,28.15
2020-11-08T12:49:36,640,36,37.61,28.16
2020-11-08T12:49:46,591,29,37.60,28.16
2020-11-08T12:49:56,585,28,37.64,28.16
2020-11-08T12:50:06,571,26,37.60,28.21
2020-11-08T12:50:16,542,21,37.58,28.19
2020-11-08T12:50:26,525,19,37.62,28.18
2020-11-08T12:50:36,508,16,37.60,28.20
2020-11-08T12:50:46,496,14,37.58,28.20
2020-11-08T12:50:56,487,13,37.59,28.20
2020-11-08T12:51:06,477,11,37.61,28.17
2020-11-08T12:51:16,470,10,37.53,28.16
2020-11-08T12:51:26,470,10,37.58,28.17
2020-11-08T12:51:36,459,8,37.53,28.16
2020-11-08T12:51:46,453,8,37.52,28.17
2020-11-08T12:51:56,477,11,37.60,28.18
2020-11-08T12:52:06,455,8,37.48,28.16
2020-11-08T12:52:16,451,7,37.46,28.19
2020-11-08T12:52:26,447,7,37.45,28.17
2020-11-08T12:52:36,453,8,37.48,28.22
2020-11-08T12:52:46,451,7,37.43,28.20
2020-11-08T12:52:56,442,6,37.40,28.18
2020-11-08T12:53:06,435,5,37.38,28.17
2020-11-08T12:53:16,437,5,37.42,28.17
2020-11-08T12:53:26,439,5,37.46,28.19
2020-11-08T12:53:36,447,7,37.49,28.18
2020-11-08T12:53:46,444,6,37.47,28.18
2020-11-08T12:53:56,453,8,37.49,28.20
2020-11-08T12:54:06,455,8,37.46,28.20
2020-11-08T12:54:16,462,9,37.42,28.20
2020-11-08T12:54:26,461,9,37.39,28.21
2020-11-08T12:54:36,459,8,37.42,28.22
2020-11-08T12:54:46,462,9,37.42,28.21
2020-11-08T12:54:56,464,9,37.41,28.21
2020-11-08T12:55:06,470,10,37.45,28.20
2020-11-08T12:55:16,470,10,37.42,28.22
2020-11-08T12:55:26,470,10,37.37,28.22
2020-11-08T12:55:36,470,10,37.38,28.23
2020-11-08T12:55:46,477,11,37.44,28.23
2020-11-08T12:55:56,471,10,37.40,28.20
2020-11-08T12:56:06,477,11,37.41,28.21
2020-11-08T12:56:16,475,11,37.39,28.20
2020-11-08T12:56:26,475,11,37.41,28.19
2020-11-08T12:56:36,475,11,37.38,28.18
2020-11-08T12:56:46,487,13,37.33,28.19
2020-11-08T12:56:56,487,13,37.35,28.20
2020-11-08T12:57:06,482,12,37.38,28.18
2020-11-08T12:57:16,471,10,37.32,28.20
2020-11-08T12:57:26,471,10,37.37,28.17
2020-11-08T12:57:36,455,8,37.33,28.18
2020-11-08T12:57:46,487,13,37.36,28.20
2020-11-08T12:57:56,541,21,37.36,28.20
2020-11-08T12:58:06,501,15,37.31,28.19
2020-11-08T12:58:16,493,14,37.37,28.21
2020-11-08T12:58:26,471,10,37.29,28.19
2020-11-08T12:58:36,455,8,37.25,28.20
2020-11-08T12:58:46,451,7,37.29,28.21
2020-11-08T12:58:56,444,6,37.24,28.22
2020-11-08T12:59:06,436,5,37.21,28.21
2020-11-08T12:59:16,436,5,37.31,28.20
2020-11-08T12:59:26,433,5,37.33,28.18
2020-11-08T12:59:36,433,5,37.30,28.19
2020-11-08T12:59:46,424,3,37.31,28.17
2020-11-08T12:59:56,426,3,37.32,28.18
2020-11-08T13:00:06,435,5,37.36,28.16
2020-11-08T13:00:16,442,6,37.36,28.16
2020-11-08T13:00:26,437,5,37.39,28.17
2020-11-08T13:00:36,437,5,37.36,28.18
2020-11-08T13:00:46,437,5,37.39,28.17
2020-11-08T13:00:56,453,8,37.41,28.17
2020-11-08T13:01:06,459,8,37.40,28.16
2020-11-08T13:01:16,451,7,37.37,28.16
2020-11-08T13:01:26,447,7,37.40,28.17
2020-11-08T13:01:36,444,6,37.42,28.18
2020-11-08T13:01:46,442,6,37.39,28.18
2020-11-08T13:01:56,435,5,37.40,28.15
2020-11-08T13:02:06,435,5,37.41,28.17
2020-11-08T13:02:16,448,7,37.42,28.15
2020-11-08T13:02:26,501,15,37.45,28.14
2020-11-08T13:02:36,503,15,37.45,28.16
2020-11-08T13:02:46,481,12,37.48,28.16
2020-11-08T13:02:56,471,10,37.50,28.15
2020-11-08T13:03:06,462,9,37.48,28.14
2020-11-08T13:03:16,464,9,37.52,28.16
2020-11-08T13:03:26,482,12,37.49,28.15
2020-11-08T13:03:36,464,9,37.53,28.16
2020-11-08T13:03:46,470,10,37.58,28.16
2020-11-08T13:03:56,459,8,37.53,28.17
2020-11-08T13:04:06,453,8,37.54,28.17
2020-11-08T13:04:16,459,8,37.53,28.17
2020-11-08T13:04:26,461,9,37.57,28.19
2020-11-08T13:04:36,459,8,37.53,28.18
2020-11-08T13:04:46,459,8,37.56,28.18
2020-11-08T13:04:56,459,8,37.60,28.17
2020-11-08T13:05:06,459,8,37.61,28.17
2020-11-08T13:05:16,455,8,37.63,28.16
2020-11-08T13:05:26,455,8,37.62,28.16
2020-11-08T13:05:36,455,8,37.63,28.17
2020-11-08T13:05:46,462,9,37.65,28.18
2020-11-08T13:05:56,464,9,37.65,28.17
2020-11-08T13:06:06,470,10,37.69,28.16
2020-11-08T13:06:16,477,11,37.71,28.17
2020-11-08T13:06:26,475,11,37.74,28.18
2020-11-08T13:06:36,481,12,37.75,28.17
2020-11-08T13:06:46,477,11,37.73,28.18
2020-11-08T13:06:56,482,12,37.76,28.16
2020-11-08T13:07:06,481,12,37.77,28.17
2020-11-08T13:07:16,497,14,37.77,28.17
2020-11-08T13:07:26,554,23,37.78,28.18
2020-11-08T13:07:36,525,19,37.79,28.16
2020-11-08T13:07:46,520,18,37.81,28.17
2020-11-08T13:07:56,515,17,37.80,28.18
2020-11-08T13:08:06,505,15,37.79,28.17
2020-11-08T13:08:16,507,16,37.81,28.16
2020-11-08T13:08:26,507,16,37.82,28.17
2020-11-08T13:08:36,500,15,37.78,28.16
2020-11-08T13:08:46,500,15,37.78,28.16
2020-11-08T13:08:56,497,14,37.81,28.17
2020-11-08T13:09:06,502,15,37.85,28.17
2020-11-08T13:09:16,507,16,37.87,28.18
2020-11-08T13:09:26,505,15,37.85,28.17
2020-11-08T13:09:36,507,16,37.86,28.18
2020-11-08T13:09:46,507,16,37.89,28.20
2020-11-08T13:09:56,518,17,37.91,28.16
2020-11-08T13:10:06,525,19,37.93,28.18
2020-11-08T13:10:16,525,19,37.91,28.17
2020-11-08T13:10:26,527,19,37.95,28.14
2020-11-08T13:10:36,532,20,37.94,28.16
2020-11-08T13:10:46,646,37,37.95,28.15
2020-11-08T13:10:56,659,39,37.94,28.17
2020-11-08T13:11:06,606,31,37.92,28.17
2020-11-08T13:11:16,576,26,37.91,28.16
2020-11-08T13:11:26,564,24,37.91,28.17
2020-11-08T13:11:36,544,21,37.91,28.18
2020-11-08T13:11:46,539,21,37.89,28.18
2020-11-08T13:11:56,532,20,37.91,28.17
2020-11-08T13:12:06,530,19,37.90,28.18
2020-11-08T13:12:16,525,19,37.89,28.17
2020-11-08T13:12:26,525,19,37.86,28.17
2020-11-08T13:12:36,520,18,37.86,28.18
2020-11-08T13:12:46,518,17,37.87,28.18
2020-11-08T13:12:56,518,17,37.87,28.18
2020-11-08T13:13:06,520,18,37.87,28.18
2020-11-08T13:13:16,518,17,37.83,28.17
2020-11-08T13:13:26,527,19,37.86,28.18
2020-11-08T13:13:36,530,19,37.87,28.20
2020-11-08T13:13:46,530,19,37.86,28.18
2020-11-08T13:13:56,532,20,37.85,28.20
2020-11-08T13:14:06,537,20,37.85,28.19
2020-11-08T13:14:16,537,20,37.84,28.18
2020-11-08T13:14:26,537,20,37.85,28.18
2020-11-08T13:14:36,586,28,37.85,28.19
2020-11-08T13:14:46,634,35,37.84,28.20
2020-11-08T13:14:56,588,28,37.86,28.20
2020-11-08T13:15:06,573,26,37.85,28.20
2020-11-08T13:15:16,561,24,37.87,28.17
2020-11-08T13:15:26,544,21,37.87,28.17
2020-11-08T13:15:36,554,23,37.88,28.18
2020-11-08T13:15:46,561,24,37.88,28.20
2020-11-08T13:15:56,554,23,37.88,28.20
2020-11-08T13:16:06,549,22,37.86,28.21
2020-11-08T13:16:16,539,21,37.85,28.19
2020-11-08T13:16:26,537,20,37.84,28.18
2020-11-08T13:16:36,530,19,37.82,28.20
2020-11-08T13:16:46,530,19,37.83,28.20
2020-11-08T13:16:56,530,19,37.84,28.20
2020-11-08T13:17:06,530,19,37.81,28.18
2020-11-08T13:17:16,530,19,37.84,28.19
2020-11-08T13:17:26,530,19,37.84,28.18
2020-11-08T13:17:36,525,19,37.82,28.17
2020-11-08T13:17:46,527,19,37.81,28.17
2020-11-08T13:17:56,530,19,37.80,28.19
2020-11-08T13:18:06,552,23,37.80,28.19
2020-11-08T13:18:16,714,47,37.80,28.17
2020-11-08T13:18:26,606,31,37.77,28.18
2020-11-08T13:18:36,586,28,37.78,28.18
2020-11-08T13:18:46,573,26,37.81,28.20
2020-11-08T13:18:56,561,24,37.79,28.18
2020-11-08T13:19:06,549,22,37.72,28.16
2020-11-08T13:19:16,556,23,37.74,28.16
2020-11-08T13:19:26,561,24,37.74,28.17
2020-11-08T13:19:36,567,25,37.77,28.16
2020-11-08T13:19:46,561,24,37.70,28.19
2020-11-08T13:19:56,553,23,37.64,28.20
2020-11-08T13:20:06,542,21,37.62,28.17
2020-11-08T13:20:16,545,22,37.63,28.18
2020-11-08T13:20:26,556,23,37.61,28.18
2020-11-08T13:20:36,591,29,37.60,28.17
2020-11-08T13:20:46,571,26,37.61,28.19
2020-11-08T13:20:56,617,33,37.60,28.19
2020-11-08T13:21:06,655,38,37.54,28.17
2020-11-08T13:21:16,613,32,37.49,28.17
2020-11-08T13:21:26,581,27,37.50,28.19
2020-11-08T13:21:36,565,25,37.47,28.18
2020-11-08T13:21:46,556,23,37.47,28.20
2020-11-08T13:21:56,534,20,37.39,28.18
2020-11-08T13:22:06,534,20,37.44,28.18
2020-11-08T13:22:16,534,20,37.42,28.20
2020-11-08T13:22:26,534,20,37.43,28.18
2020-11-08T13:22:36,531,19,37.42,28.19
2020-11-08T13:22:46,522,18,37.45,28.20
2020-11-08T13:22:56,534,20,37.50,28.20
2020-11-08T13:23:06,534,20,37.40,28.17
2020-11-08T13:23:16,530,19,37.38,28.17
2020-11-08T13:23:26,531,19,37.35,28.19
2020-11-08T13:23:36,537,20,37.41,28.21
2020-11-08T13:23:46,534,20,37.37,28.18
2020-11-08T13:23:56,537,20,37.42,28.22
2020-11-08T13:24:06,534,20,37.32,28.21
2020-11-08T13:24:16,534,20,37.33,28.21
2020-11-08T13:24:26,531,19,37.29,28.21
2020-11-08T13:24:36,531,19,37.28,28.21
2020-11-08T13:24:46,522,18,37.23,28.20
2020-11-08T13:24:56,527,19,37.26,28.21
2020-11-08T13:25:06,525,19,37.27,28.21
2020-11-08T13:25:16,522,18,37.16,28.20
2020-11-08T13:25:26,672,41,37.20,28.19
2020-11-08T13:25:36,584,28,37.14,28.19
2020-11-08T13:25:46,572,26,37.19,28.19
2020-11-08T13:25:56,563,24,37.22,28.18
2020-11-08T13:26:06,548,22,37.18,28.19
2020-11-08T13:26:16,539,21,37.14,28.17
2020-11-08T13:26:26,534,20,37.14,28.16
2020-11-08T13:26:36,590,28,37.11,28.17
2020-11-08T13:26:46,563,24,37.14,28.17
2020-11-08T13:26:56,541,21,37.11,28.18
2020-11-08T13:27:06,527,19,37.09,28.17
2020-11-08T13:27:16,534,20,37.18,28.16
2020-11-08T13:27:26,520,18,37.15,28.14
2020-11-08T13:27:36,518,17,37.17,28.15
2020-11-08T13:27:46,520,18,37.18,28.16
2020-11-08T13:27:56,520,18,37.16,28.15
2020-11-08T13:28:06,515,17,37.14,28.16
2020-11-08T13:28:16,520,18,37.17,28.16
2020-11-08T13:28:26,507,16,37.11,28.15
2020-11-08T13:28:36,507,16,37.11,28.17
2020-11-08T13:28:46,507,16,37.13,28.19
2020-11-08T13:28:56,507,16,37.14,28.14
2020-11-08T13:29:06,523,18,37.20,28.17
2020-11-08T13:29:16,530,19,37.13,28.20
2020-11-08T13:29:26,527,19,37.15,28.16
2020-11-08T13:29:36,523,18,37.13,28.17
2020-11-08T13:29:46,527,19,37.20,28.15
2020-11-08T13:29:56,527,19,37.16,28.16
2020-11-08T13:30:06,530,19,37.15,28.16
2020-11-08T13:30:16,527,19,37.14,28.18
2020-11-08T13:30:26,530,19,37.09,28.17
2020-11-08T13:30:36,530,19,37.13,28.18
2020-11-08T13:30:46,530,19,37.12,28.17
2020-11-08T13:30:56,527,19,37.12,28.16
2020-11-08T13:31:06,527,19,37.09,28.15
2020-11-08T13:31:16,523,18,37.14,28.17
2020-11-08T13:31:26,523,18,37.14,28.18
2020-11-08T13:31:36,527,19,37.09,28.17
2020-11-08T13:31:46,527,19,37.14,28.16
2020-11-08T13:31:56,523,18,37.13,28.16
2020-11-08T13:32:06,527,19,37.14,28.17
2020-11-08T13:32:16,530,19,37.17,28.16
2020-11-08T13:32:26,530,19,37.17,28.16
2020-11-08T13:32:36,530,19,37.19,28.16
2020-11-08T13:32:46,534,20,37.20,28.16
2020-11-08T13:32:56,530,19,37.23,28.16
2020-11-08T13:33:06,535,20,37.25,28.17
2020-11-08T13:33:16,539,21,37.26,28.17
2020-11-08T13:33:26,537,20,37.28,28.16
2020-11-08T13:33:36,594,29,37.29,28.17
2020-11-08T13:33:46,625,34,37.27,28.17
2020-11-08T13:33:56,588,28,37.26,28.15
2020-11-08T13:34:06,578,27,37.29,28.17
2020-11-08T13:34:16,581,27,37.27,28.15
2020-11-08T13:34:26,565,25,37.26,28.17
2020-11-08T13:34:36,565,25,37.30,28.17
2020-11-08T13:34:46,591,29,37.29,28.16
2020-11-08T13:34:56,567,25,37.26,28.17
2020-11-08T13:35:06,556,23,37.26,28.16
2020-11-08T13:35:16,561,24,37.29,28.16
2020-11-08T13:35:26,585,28,37.27,28.17
2020-11-08T13:35:36,574,26,37.29,28.16
2020-11-08T13:35:46,845,67,37.32,28.18
2020-11-08T13:35:56,845,67,37.31,28.16
2020-11-08T13:36:06,655,38,37.26,28.19
2020-11-08T13:36:16,633,35,37.33,28.18
2020-11-08T13:36:26,610,31,37.31,28.18
2020-11-08T13:36:36,594,29,37.30,28.17
2020-11-08T13:36:46,578,27,37.28,28.16
2020-11-08T13:36:56,571,26,37.30,28.19
2020-11-08T13:37:06,567,25,37.32,28.20
2020-11-08T13:37:16,561,24,37.29,28.21
2020-11-08T13:37:26,561,24,37.35,28.20
2020-11-08T13:37:36,556,23,37.30,28.20
2020-11-08T13:37:46,571,26,37.39,28.21
2020-11-08T13:37:56,556,23,37.30,28.20
2020-11-08T13:38:06,553,23,37.31,28.20
2020-11-08T13:38:16,553,23,37.29,28.20
2020-11-08T13:38:26,549,22,37.27,28.20
2020-11-08T13:38:36,553,23,37.32,28.21
2020-11-08T13:38:46,549,22,37.31,28.20
2020-11-08T13:38:56,545,22,37.32,28.19
2020-11-08T13:39:06,549,22,37.31,28.19
2020-11-08T13:39:16,542,21,37.29,28.20
2020-11-08T13:39:26,542,21,37.31,28.18
2020-11-08T13:39:36,549,22,37.32,28.20
2020-11-08T13:39:46,553,23,37.33,28.20
2020-11-08T13:39:56,549,22,37.31,28.20
2020-11-08T13:40:06,549,22,37.32,28.21
2020-11-08T13:40:16,553,23,37.30,28.21
2020-11-08T13:40:26,553,23,37.33,28.20
2020-11-08T13:40:36,553,23,37.32,28.21
2020-11-08T13:40:46,556,23,37.36,28.21
2020-11-08T13:40:56,561,24,37.36,28.22
2020-11-08T13:41:06,561,24,37.30,28.22
2020-11-08T13:41:16,556,23,37.33,28.22
2020-11-08T13:41:26,556,23,37.32,28.21
2020-11-08T13:41:36,561,24,37.38,28.22
2020-11-08T13:41:46,565,25,37.32,28.21
2020-11-08T13:41:56,561,24,37.35,28.21
2020-11-08T13:42:06,567,25,37.35,28.21
2020-11-08T13:42:16,571,26,37.36,28.23
2020-11-08T13:42:26,561,24,37.35,28.21
2020-11-08T13:42:36,567,25,37.37,28.22
2020-11-08T13:42:46,567,25,37.39,28.22
2020-11-08T13:42:56,561,24,37.37,28.20
2020-11-08T13:43:06,561,24,37.40,28.22
2020-11-08T13:43:16,561,24,37.40,28.20
2020-11-08T13:43:26,567,25,37.39,28.18
2020-11-08T13:43:36,617,33,37.43,28.19
2020-11-08T13:43:46,594,29,37.41,28.22
2020-11-08T13:43:56,625,34,37.38,28.20
2020-11-08T13:44:06,637,36,37.39,28.22
2020-11-08T13:44:16,597,30,37.41,28.20
2020-11-08T13:44:26,613,32,37.43,28.22
2020-11-08T13:44:36,600,30,37.43,28.23
2020-11-08T13:44:46,588,28,37.37,28.20
2020-11-08T13:44:56,581,27,37.41,28.23
2020-11-08T13:45:06,585,28,37.41,28.23
2020-11-08T13:45:16,578,27,37.40,28.22
2020-11-08T13:45:26,574,26,37.40,28.23
2020-11-08T13:45:36,574,26,37.41,28.22
2020-11-08T13:45:46,571,26,37.40,28.20
2020-11-08T13:45:56,574,26,37.43,28.21
2020-11-08T13:46:06,571,26,37.40,28.22
2020-11-08T13:46:16,574,26,37.40,28.21
2020-11-08T13:46:26,574,26,37.43,28.22
2020-11-08T13:46:36,574,26,37.44,28.22
2020-11-08T13:46:46,574,26,37.41,28.22
2020-11-08T13:46:56,588,28,37.42,28.21
2020-11-08T13:47:06,581,27,37.42,28.21
2020-11-08T13:47:16,594,29,37.41,28.21
2020-11-08T13:47:26,594,29,37.42,28.19
2020-11-08T13:47:36,594,29,37.40,28.20
2020-11-08T13:47:46,613,32,37.42,28.19
2020-11-08T13:47:56,625,34,37.43,28.20
2020-11-08T13:48:06,588,28,37.37,28.18
2020-11-08T13:48:16,578,27,37.37,28.20
2020-11-08T13:48:26,591,29,37.39,28.19
2020-11-08T13:48:36,585,28,37.40,28.20
2020-11-08T13:48:46,749,53,37.41,28.19
2020-11-08T13:48:56,640,36,37.42,28.18
2020-11-08T13:49:06,605,31,37.38,28.20
2020-11-08T13:49:16,591,29,37.38,28.21
2020-11-08T13:49:26,581,27,37.40,28.21
2020-11-08T13:49:36,578,27,37.42,28.20
2020-11-08T13:49:46,571,26,37.42,28.19
2020-11-08T13:49:56,567,25,37.44,28.16
2020-11-08T13:50:06,561,24,37.43,28.17
2020-11-08T13:50:16,565,25,37.41,28.18
2020-11-08T13:50:26,565,25,37.41,28.19
2020-11-08T13:50:36,567,25,37.44,28.19
2020-11-08T13:50:46,565,25,37.44,28.18
2020-11-08T13:50:56,597,30,37.45,28.16
2020-11-08T13:51:06,734,50,37.48,28.18
2020-11-08T13:51:16,699,45,37.46,28.17
2020-11-08T13:51:26,910,77,37.46,28.17
2020-11-08T13:51:36,713,47,37.45,28.18
2020-11-08T13:51:46,667,40,37.44,28.16
2020-11-08T13:51:56,640,36,37.44,28.16
2020-11-08T13:52:06,633,35,37.44,28.16
2020-11-08T13:52:16,743,52,37.45,28.15
2020-11-08T13:52:26,707,46,37.45,28.17
2020-11-08T13:52:36,946,83,37.46,28.17
2020-11-08T13:52:46,749,53,37.65,28.17
2020-11-08T13:52:56,738,51,37.78,28.16
2020-11-08T13:53:06,707,46,37.71,28.18
2020-11-08T13:53:16,743,52,37.73,28.19
2020-11-08T13:53:26,754,53,37.55,28.18
2020-11-08T13:53:36,720,48,37.37,28.15
2020-11-08T13:53:46,651,38,37.25,28.16
2020-11-08T13:53:56,680,42,37.48,28.16, restarted 
2020-11-08T13:55:04,400,0,37.50,28.13
2020-11-08T13:55:34,400,0,37.24,28.12
2020-11-08T13:55:44,421,3,37.32,28.10
2020-11-08T13:55:54,448,7,37.48,28.10
2020-11-08T13:56:04,485,12,37.50,28.15
2020-11-08T13:56:14,551,23,37.53,28.15
2020-11-08T13:56:24,570,25,37.56,28.16
2020-11-08T13:56:34,763,55,37.53,28.17
2020-11-08T13:56:44,699,45,37.47,28.19
2020-11-08T13:56:54,570,25,37.23,28.18
2020-11-08T13:57:04,584,28,37.37,28.18
2020-11-08T13:57:14,627,34,37.52,28.16
2020-11-08T13:57:24,578,27,37.49,28.20
2020-11-08T13:57:34,618,33,37.50,28.20
2020-11-08T13:57:44,690,44,37.47,28.18
2020-11-08T13:57:54,732,50,37.48,28.19
2020-11-08T13:58:04,719,48,37.55,28.21
2020-11-08T13:58:14,699,45,37.47,28.20
2020-11-08T13:58:24,592,29,37.41,28.21
2020-11-08T13:58:34,574,26,37.42,28.21
2020-11-08T13:58:44,578,27,37.47,28.22
2020-11-08T13:59:04,592,29,37.41,28.24
2020-11-08T13:59:14,546,22,37.40,28.23
2020-11-08T13:59:24,520,18,37.32,28.24
2020-11-08T13:59:34,546,22,37.28,28.25
2020-11-08T13:59:44,536,20,37.19,28.24
2020-11-08T13:59:54,561,24,37.27,28.23
2020-11-08T14:00:04,546,22,37.17,28.23
2020-11-08T14:00:14,530,19,37.17,28.25
